Date,Experimenter,Batch,ID,Experiment,Condition,RewardedStimulus,Program,Program Version,TSFacing,Session,Trial,StartTime,CorrectChoice,"Criterion: choose rewarded color in 17/20 trials - do not need to adhere to at least 8/10 or 9/10 per 10-trial set, just need to get 85% correct if they are over 150 trials",Time maintenance diet removed,Notes,LatencyFirstPeckToScreen
29-Dec-19,MM,3,Chilaquile,GoNoGo,Manipulated,Heart,inhibition_task_no_FoodKey_green_rewarded,V2,L,6,110,,1,5/10 correct,,,0.8
29-Dec-19,MM,3,Chilaquile,GoNoGo,Manipulated,Heart,inhibition_task_no_FoodKey_green_rewarded,V2,L,6,111,,0,,,,6.6
29-Dec-19,MM,3,Chilaquile,GoNoGo,Manipulated,Heart,inhibition_task_no_FoodKey_green_rewarded,V2,L,6,112,,1,,,,1.6
29-Dec-19,MM,3,Chilaquile,GoNoGo,Manipulated,Heart,inhibition_task_no_FoodKey_green_rewarded,V2,L,6,113,,0,,Returned 14:10,,1.4
30-Dec-19,MM,3,Chilaquile,GoNoGo,Manipulated,Heart,inhibition_task_no_FoodKey_green_rewarded,V3,L,7,114,13:33,1,,Removed 12:05,,2
30-Dec-19,MM,3,Chilaquile,GoNoGo,Manipulated,Heart,inhibition_task_no_FoodKey_green_rewarded,V3,L,7,115,,0,,,,1.5
30-Dec-19,MM,3,Chilaquile,GoNoGo,Manipulated,Heart,inhibition_task_no_FoodKey_green_rewarded,V3,L,7,116,,0,,,,2.7
30-Dec-19,MM,3,Chilaquile,GoNoGo,Manipulated,Heart,inhibition_task_no_FoodKey_green_rewarded,V3,L,7,117,,1,,,,0.9
30-Dec-19,MM,3,Chilaquile,GoNoGo,Manipulated,Heart,inhibition_task_no_FoodKey_green_rewarded,V3,L,7,118,,0,,,,2.4
30-Dec-19,MM,3,Chilaquile,GoNoGo,Manipulated,Heart,inhibition_task_no_FoodKey_green_rewarded,V3,L,7,119,,1,,,,3.7
30-Dec-19,MM,3,Chilaquile,GoNoGo,Manipulated,Heart,inhibition_task_no_FoodKey_green_rewarded,V3,L,7,120,,1,5/10 correct,,,1
30-Dec-19,MM,3,Chilaquile,GoNoGo,Manipulated,Heart,inhibition_task_no_FoodKey_green_rewarded,V3,L,7,121,,0,,,,1.5
30-Dec-19,MM,3,Chilaquile,GoNoGo,Manipulated,Heart,inhibition_task_no_FoodKey_green_rewarded,V3,L,7,122,,1,,,,1.4
30-Dec-19,MM,3,Chilaquile,GoNoGo,Manipulated,Heart,inhibition_task_no_FoodKey_green_rewarded,V3,L,7,123,,0,,,,3.4
30-Dec-19,MM,3,Chilaquile,GoNoGo,Manipulated,Heart,inhibition_task_no_FoodKey_green_rewarded,V3,L,7,124,,1,,,,4.3
30-Dec-19,MM,3,Chilaquile,GoNoGo,Manipulated,Heart,inhibition_task_no_FoodKey_green_rewarded,V3,L,7,125,,-1,,,,NA
30-Dec-19,MM,3,Chilaquile,GoNoGo,Manipulated,Heart,inhibition_task_no_FoodKey_green_rewarded,V3,L,7,125,13:37,2,,,,NA
30-Dec-19,MM,3,Chilaquile,GoNoGo,Manipulated,Heart,inhibition_task_no_FoodKey_green_rewarded,V3,L,7,126,,-1,,,,NA
30-Dec-19,MM,3,Chilaquile,GoNoGo,Manipulated,Heart,inhibition_task_no_FoodKey_green_rewarded,V3,L,7,126,,2,,,,NA
30-Dec-19,MM,3,Chilaquile,GoNoGo,Manipulated,Heart,inhibition_task_no_FoodKey_green_rewarded,V3,L,7,127,,1,,,,2.9
30-Dec-19,MM,3,Chilaquile,GoNoGo,Manipulated,Heart,inhibition_task_no_FoodKey_green_rewarded,V3,L,7,128,,1,,,,1.2
30-Dec-19,MM,3,Chilaquile,GoNoGo,Manipulated,Heart,inhibition_task_no_FoodKey_green_rewarded,V3,L,7,129,,2,,,,NA
30-Dec-19,MM,3,Chilaquile,GoNoGo,Manipulated,Heart,inhibition_task_no_FoodKey_green_rewarded,V3,L,7,130,,1,8/10 correct,,,2.2
30-Dec-19,MM,3,Chilaquile,GoNoGo,Manipulated,Heart,inhibition_task_no_FoodKey_green_rewarded,V3,L,7,131,,2,,,,NA
30-Dec-19,MM,3,Chilaquile,GoNoGo,Manipulated,Heart,inhibition_task_no_FoodKey_green_rewarded,V1,L,8,132,1443,-1,,,,NA
30-Dec-19,MM,3,Chilaquile,GoNoGo,Manipulated,Heart,inhibition_task_no_FoodKey_green_rewarded,V1,L,8,132,,2,,,,NA
30-Dec-19,MM,3,Chilaquile,GoNoGo,Manipulated,Heart,inhibition_task_no_FoodKey_green_rewarded,V1,L,8,133,,2,,,,NA
30-Dec-19,MM,3,Chilaquile,GoNoGo,Manipulated,Heart,inhibition_task_no_FoodKey_green_rewarded,V1,L,8,134,,1,,,,3.7
30-Dec-19,MM,3,Chilaquile,GoNoGo,Manipulated,Heart,inhibition_task_no_FoodKey_green_rewarded,V1,L,8,135,,2,,,,NA
30-Dec-19,MM,3,Chilaquile,GoNoGo,Manipulated,Heart,inhibition_task_no_FoodKey_green_rewarded,V1,L,8,136,,2,,,,NA
30-Dec-19,MM,3,Chilaquile,GoNoGo,Manipulated,Heart,inhibition_task_no_FoodKey_green_rewarded,V1,L,8,137,,1,,,,1.4
30-Dec-19,MM,3,Chilaquile,GoNoGo,Manipulated,Heart,inhibition_task_no_FoodKey_green_rewarded,V1,L,8,138,,2,,,,NA
30-Dec-19,MM,3,Chilaquile,GoNoGo,Manipulated,Heart,inhibition_task_no_FoodKey_green_rewarded,V1,L,8,139,,1,,,,2
30-Dec-19,MM,3,Chilaquile,GoNoGo,Manipulated,Heart,inhibition_task_no_FoodKey_green_rewarded,V1,L,8,140,,0,9/10 correct (17/20 correct reaches 85% before trial 150 in the alternate dependent variable),,,1.4
30-Dec-19,MM,3,Chilaquile,GoNoGo,Manipulated,Heart,inhibition_task_no_FoodKey_green_rewarded,V1,L,8,141,,1,,,,4.5
30-Dec-19,MM,3,Chilaquile,GoNoGo,Manipulated,Heart,inhibition_task_no_FoodKey_green_rewarded,V1,L,8,142,,0,,,,0.4
30-Dec-19,MM,3,Chilaquile,GoNoGo,Manipulated,Heart,inhibition_task_no_FoodKey_green_rewarded,V1,L,8,143,,0,,,,2.1
30-Dec-19,MM,3,Chilaquile,GoNoGo,Manipulated,Heart,inhibition_task_no_FoodKey_green_rewarded,V1,L,8,144,,1,,,,1.9
30-Dec-19,MM,3,Chilaquile,GoNoGo,Manipulated,Heart,inhibition_task_no_FoodKey_green_rewarded,V1,L,8,145,,2,,,,NA
30-Dec-19,MM,3,Chilaquile,GoNoGo,Manipulated,Heart,inhibition_task_no_FoodKey_green_rewarded,V1,L,8,146,,0,,,,3.4
30-Dec-19,MM,3,Chilaquile,GoNoGo,Manipulated,Heart,inhibition_task_no_FoodKey_green_rewarded,V1,L,8,147,,1,,,,4.7
30-Dec-19,MM,3,Chilaquile,GoNoGo,Manipulated,Heart,inhibition_task_no_FoodKey_green_rewarded,V1,L,8,148,,0,,,,3.7
30-Dec-19,MM,3,Chilaquile,GoNoGo,Manipulated,Heart,inhibition_task_no_FoodKey_green_rewarded,V1,L,8,149,,1,,,,1.9
30-Dec-19,MM,3,Chilaquile,GoNoGo,Manipulated,Heart,inhibition_task_no_FoodKey_green_rewarded,V1,L,8,150,,1,6/10 correct,Returned 15:24,,8.1
31-Dec-19,MM,3,Chilaquile,GoNoGo,Manipulated,Heart,inhibition_task_no_FoodKey_green_rewarded,V2,L,9,151,11:53,1,,Removed 10:10,,5.9
31-Dec-19,MM,3,Chilaquile,GoNoGo,Manipulated,Heart,inhibition_task_no_FoodKey_green_rewarded,V2,L,9,152,,2,,,,NA
31-Dec-19,MM,3,Chilaquile,GoNoGo,Manipulated,Heart,inhibition_task_no_FoodKey_green_rewarded,V2,L,9,153,,2,,,,NA
31-Dec-19,MM,3,Chilaquile,GoNoGo,Manipulated,Heart,inhibition_task_no_FoodKey_green_rewarded,V2,L,9,154,,1,,,,2.6
31-Dec-19,MM,3,Chilaquile,GoNoGo,Manipulated,Heart,inhibition_task_no_FoodKey_green_rewarded,V2,L,9,155,,2,,,,NA
31-Dec-19,MM,3,Chilaquile,GoNoGo,Manipulated,Heart,inhibition_task_no_FoodKey_green_rewarded,V2,L,9,156,,1,,,,9.4
31-Dec-19,MM,3,Chilaquile,GoNoGo,Manipulated,Heart,inhibition_task_no_FoodKey_green_rewarded,V2,L,9,157,,1,,,,8.2
31-Dec-19,MM,3,Chilaquile,GoNoGo,Manipulated,Heart,inhibition_task_no_FoodKey_green_rewarded,V2,L,9,158,,2,,,,NA
31-Dec-19,MM,3,Chilaquile,GoNoGo,Manipulated,Heart,inhibition_task_no_FoodKey_green_rewarded,V2,L,9,159,,1,,,,3.6
31-Dec-19,MM,3,Chilaquile,GoNoGo,Manipulated,Heart,inhibition_task_no_FoodKey_green_rewarded,V2,L,9,160,,2,10/10 correct,,,NA
31-Dec-19,MM,3,Chilaquile,GoNoGo,Manipulated,Heart,inhibition_task_no_FoodKey_green_rewarded,V2,L,9,161,,0,,,,8.5
31-Dec-19,MM,3,Chilaquile,GoNoGo,Manipulated,Heart,inhibition_task_no_FoodKey_green_rewarded,V2,L,9,162,,1,,,,1.8
31-Dec-19,MM,3,Chilaquile,GoNoGo,Manipulated,Heart,inhibition_task_no_FoodKey_green_rewarded,V2,L,9,163,,2,,,,NA
31-Dec-19,MM,3,Chilaquile,GoNoGo,Manipulated,Heart,inhibition_task_no_FoodKey_green_rewarded,V2,L,9,164,,1,,,,2.6
31-Dec-19,MM,3,Chilaquile,GoNoGo,Manipulated,Heart,inhibition_task_no_FoodKey_green_rewarded,V2,L,9,165,,0,,,,2.3
31-Dec-19,MM,3,Chilaquile,GoNoGo,Manipulated,Heart,inhibition_task_no_FoodKey_green_rewarded,V2,L,9,166,,1,,,,2
31-Dec-19,MM,3,Chilaquile,GoNoGo,Manipulated,Heart,inhibition_task_no_FoodKey_green_rewarded,V2,L,9,167,,1,,,,2.6
31-Dec-19,MM,3,Chilaquile,GoNoGo,Manipulated,Heart,inhibition_task_no_FoodKey_green_rewarded,V2,L,9,168,,2,,,,NA
31-Dec-19,MM,3,Chilaquile,GoNoGo,Manipulated,Heart,inhibition_task_no_FoodKey_green_rewarded,V2,L,9,169,,1,,,,1.4
31-Dec-19,MM,3,Chilaquile,GoNoGo,Manipulated,Heart,inhibition_task_no_FoodKey_green_rewarded,V2,L,9,170,,2,8/10 correct = 18/20 correct = 90% at trial 170 = criterion met to end experiment; experiment ended,Returned 14:39,,NA
10-Jan-20,MM,3,Yuca,GoNoGo,Control,Heart,inhibition_task_no_FoodKey_green_rewarded,V1,L,1,1,12:25,-1,,Removed 09:05,,NA
10-Jan-20,MM,3,Yuca,GoNoGo,Control,Heart,inhibition_task_no_FoodKey_green_rewarded,V1,L,1,1,,0,,,,3.2
10-Jan-20,MM,3,Yuca,GoNoGo,Control,Heart,inhibition_task_no_FoodKey_green_rewarded,V1,L,1,2,,0,,,,4.2
10-Jan-20,MM,3,Yuca,GoNoGo,Control,Heart,inhibition_task_no_FoodKey_green_rewarded,V1,L,1,3,,1,,,,4.2
10-Jan-20,MM,3,Yuca,GoNoGo,Control,Heart,inhibition_task_no_FoodKey_green_rewarded,V1,L,1,4,,0,,,,2.3
10-Jan-20,MM,3,Yuca,GoNoGo,Control,Heart,inhibition_task_no_FoodKey_green_rewarded,V1,L,1,5,,0,,,,2.3
10-Jan-20,MM,3,Yuca,GoNoGo,Control,Heart,inhibition_task_no_FoodKey_green_rewarded,V1,L,1,6,,1,,,,NA
10-Jan-20,MM,3,Yuca,GoNoGo,Control,Heart,inhibition_task_no_FoodKey_green_rewarded,V1,L,1,7,,0,,,,0.5
10-Jan-20,MM,3,Yuca,GoNoGo,Control,Heart,inhibition_task_no_FoodKey_green_rewarded,V1,L,1,8,,1,,,,1.6
10-Jan-20,MM,3,Yuca,GoNoGo,Control,Heart,inhibition_task_no_FoodKey_green_rewarded,V1,L,1,9,,0,,,,3.7
10-Jan-20,MM,3,Yuca,GoNoGo,Control,Heart,inhibition_task_no_FoodKey_green_rewarded,V1,L,1,10,,1,4/10 correct,,,3.6
10-Jan-20,MM,3,Yuca,GoNoGo,Control,Heart,inhibition_task_no_FoodKey_green_rewarded,V1,L,1,11,,0,,,,7.3
10-Jan-20,MM,3,Yuca,GoNoGo,Control,Heart,inhibition_task_no_FoodKey_green_rewarded,V1,L,1,12,12:29,0,,,,2
10-Jan-20,MM,3,Yuca,GoNoGo,Control,Heart,inhibition_task_no_FoodKey_green_rewarded,V1,L,1,13,12:30,1,,,,2.8
10-Jan-20,MM,3,Yuca,GoNoGo,Control,Heart,inhibition_task_no_FoodKey_green_rewarded,V1,L,1,14,,0,,,,7.8
10-Jan-20,MM,3,Yuca,GoNoGo,Control,Heart,inhibition_task_no_FoodKey_green_rewarded,V1,L,1,15,,0,,,,6.8
10-Jan-20,MM,3,Yuca,GoNoGo,Control,Heart,inhibition_task_no_FoodKey_green_rewarded,V1,L,1,16,,1,,,,0.5
10-Jan-20,MM,3,Yuca,GoNoGo,Control,Heart,inhibition_task_no_FoodKey_green_rewarded,V1,L,1,17,,0,,,,4.5
10-Jan-20,MM,3,Yuca,GoNoGo,Control,Heart,inhibition_task_no_FoodKey_green_rewarded,V1,L,1,18,,1,,,,5.8
10-Jan-20,MM,3,Yuca,GoNoGo,Control,Heart,inhibition_task_no_FoodKey_green_rewarded,V1,L,1,19,,1,,Returned 12:34,,1.7
12-Jan-20,KM,3,Yuca,GoNoGo,Control,Heart,inhibition_task_no_FoodKey_green_rewarded,V2,L,2,20,13:12,0,4/10 correct,Removed 1150,"scrounged a freebie from hopper, checked to make sure it was lowered",NA
12-Jan-20,KM,3,Yuca,GoNoGo,Control,Heart,inhibition_task_no_FoodKey_green_rewarded,V2,L,2,21,,2,,,,NA
12-Jan-20,KM,3,Yuca,GoNoGo,Control,Heart,inhibition_task_no_FoodKey_green_rewarded,V2,L,2,22,,0,,,,3.4
12-Jan-20,KM,3,Yuca,GoNoGo,Control,Heart,inhibition_task_no_FoodKey_green_rewarded,V2,L,2,23,,1,,,did not touch it in time for hopper to come up,NA
12-Jan-20,KM,3,Yuca,GoNoGo,Control,Heart,inhibition_task_no_FoodKey_green_rewarded,V2,L,2,24,,2,,,,NA
12-Jan-20,KM,3,Yuca,GoNoGo,Control,Heart,inhibition_task_no_FoodKey_green_rewarded,V2,L,2,25,,1,,,,8.9
12-Jan-20,KM,3,Yuca,GoNoGo,Control,Heart,inhibition_task_no_FoodKey_green_rewarded,V2,L,2,26,,0,,,went to water after,NA
12-Jan-20,KM,3,Yuca,GoNoGo,Control,Heart,inhibition_task_no_FoodKey_green_rewarded,V2,L,2,27,,2,,,,NA
12-Jan-20,KM,3,Yuca,GoNoGo,Control,Heart,inhibition_task_no_FoodKey_green_rewarded,V2,L,2,28,,0,,,,NA
12-Jan-20,KM,3,Yuca,GoNoGo,Control,Heart,inhibition_task_no_FoodKey_green_rewarded,V2,L,2,29,,2,,,,NA
12-Jan-20,KM,3,Yuca,GoNoGo,Control,Heart,inhibition_task_no_FoodKey_green_rewarded,V2,L,2,30,,2,7/10 correct,,,NA
12-Jan-20,KM,3,Yuca,GoNoGo,Control,Heart,inhibition_task_no_FoodKey_green_rewarded,V2,L,2,31,,-1,,,scrounged from hopper,NA
12-Jan-20,KM,3,Yuca,GoNoGo,Control,Heart,inhibition_task_no_FoodKey_green_rewarded,V2,L,2,31,,-1,,,Again!?,NA
12-Jan-20,KM,3,Yuca,GoNoGo,Control,Heart,inhibition_task_no_FoodKey_green_rewarded,V2,L,2,31,,0,,,,NA
12-Jan-20,KM,3,Yuca,GoNoGo,Control,Heart,inhibition_task_no_FoodKey_green_rewarded,V2,L,2,32,,2,,,,NA
12-Jan-20,KM,3,Yuca,GoNoGo,Control,Heart,inhibition_task_no_FoodKey_green_rewarded,V2,L,2,33,,0,,,went to ground after,NA
12-Jan-20,KM,3,Yuca,GoNoGo,Control,Heart,inhibition_task_no_FoodKey_green_rewarded,V2,L,2,34,,0,,,baited platform,NA
12-Jan-20,KM,3,Yuca,GoNoGo,Control,Heart,inhibition_task_no_FoodKey_green_rewarded,V2,L,2,35,,0,,,,8.2
12-Jan-20,KM,3,Yuca,GoNoGo,Control,Heart,inhibition_task_no_FoodKey_green_rewarded,V2,L,2,36,,1,,,,5.2
12-Jan-20,KM,3,Yuca,GoNoGo,Control,Heart,inhibition_task_no_FoodKey_green_rewarded,V2,L,2,37,,0,,,,NA
12-Jan-20,KM,3,Yuca,GoNoGo,Control,Heart,inhibition_task_no_FoodKey_green_rewarded,V3,L,3,38,14:25,1,,,,8.2
12-Jan-20,KM,3,Yuca,GoNoGo,Control,Heart,inhibition_task_no_FoodKey_green_rewarded,V3,L,3,39,,0,,,,4.7
12-Jan-20,KM,3,Yuca,GoNoGo,Control,Heart,inhibition_task_no_FoodKey_green_rewarded,V3,L,3,40,,0,3/10 correct,,,2.7
12-Jan-20,KM,3,Yuca,GoNoGo,Control,Heart,inhibition_task_no_FoodKey_green_rewarded,V3,L,3,41,,1,,,,5.7
12-Jan-20,KM,3,Yuca,GoNoGo,Control,Heart,inhibition_task_no_FoodKey_green_rewarded,V3,L,3,42,,2,,,,NA
12-Jan-20,KM,3,Yuca,GoNoGo,Control,Heart,inhibition_task_no_FoodKey_green_rewarded,V3,L,3,43,,1,,,,2.9
12-Jan-20,KM,3,Yuca,GoNoGo,Control,Heart,inhibition_task_no_FoodKey_green_rewarded,V3,L,3,44,,1,,,,3.7
12-Jan-20,KM,3,Yuca,GoNoGo,Control,Heart,inhibition_task_no_FoodKey_green_rewarded,V3,L,3,45,,2,,,,NA
12-Jan-20,KM,3,Yuca,GoNoGo,Control,Heart,inhibition_task_no_FoodKey_green_rewarded,V3,L,3,46,,1,,,,9
12-Jan-20,KM,3,Yuca,GoNoGo,Control,Heart,inhibition_task_no_FoodKey_green_rewarded,V3,L,3,47,,0,,,,3.1
12-Jan-20,KM,3,Yuca,GoNoGo,Control,Heart,inhibition_task_no_FoodKey_green_rewarded,V3,L,3,48,,1,,,,9.1
12-Jan-20,KM,3,Yuca,GoNoGo,Control,Heart,inhibition_task_no_FoodKey_green_rewarded,V3,L,3,49,,2,,,,NA
12-Jan-20,KM,3,Yuca,GoNoGo,Control,Heart,inhibition_task_no_FoodKey_green_rewarded,V3,L,3,50,,0,8/10 correct,,,7.4
12-Jan-20,KM,3,Yuca,GoNoGo,Control,Heart,inhibition_task_no_FoodKey_green_rewarded,V3,L,3,51,,1,,,,4.9
12-Jan-20,KM,3,Yuca,GoNoGo,Control,Heart,inhibition_task_no_FoodKey_green_rewarded,V3,L,3,52,,0,,,,6
12-Jan-20,KM,3,Yuca,GoNoGo,Control,Heart,inhibition_task_no_FoodKey_green_rewarded,V3,L,3,53,,1,,,,2.3
12-Jan-20,KM,3,Yuca,GoNoGo,Control,Heart,inhibition_task_no_FoodKey_green_rewarded,V3,L,3,54,,1,,,,3.1
12-Jan-20,KM,3,Yuca,GoNoGo,Control,Heart,inhibition_task_no_FoodKey_green_rewarded,V3,L,3,55,,2,,,,NA
12-Jan-20,KM,3,Yuca,GoNoGo,Control,Heart,inhibition_task_no_FoodKey_green_rewarded,V3,L,3,56,,-1,,,,NA
12-Jan-20,KM,3,Yuca,GoNoGo,Control,Heart,inhibition_task_no_FoodKey_green_rewarded,V3,L,3,56,,2,,Returned 1430,,NA
13-Jan-20,MM,3,Yuca,GoNoGo,Control,Heart,inhibition_task_no_FoodKey_green_rewarded,V1,L,4,57,10:21,1,,Removed 09:00,TeamViewer lost connection immediately after starting this session and I had to go in and press space bar on the Dell laptop inside the aviary,NA
13-Jan-20,MM,3,Yuca,GoNoGo,Control,Heart,inhibition_task_no_FoodKey_green_rewarded,V1,L,4,58,,2,,,"TeamViewer was connected (apparently) but was not responding top key strokes, so I again had to go into the aviary to manually advance the program beyond the 3 s ITI",NA
13-Jan-20,MM,3,Yuca,GoNoGo,Control,Heart,inhibition_task_no_FoodKey_green_rewarded,V1,L,4,59,,2,,,,NA
13-Jan-20,MM,3,Yuca,GoNoGo,Control,Heart,inhibition_task_no_FoodKey_green_rewarded,V1,L,4,60,,1,9/10 correct (17/20 correct meets 85% criterion for alternate dependent variable),,,3.2
13-Jan-20,MM,3,Yuca,GoNoGo,Control,Heart,inhibition_task_no_FoodKey_green_rewarded,V1,L,4,61,,1,,,,NA
13-Jan-20,MM,3,Yuca,GoNoGo,Control,Heart,inhibition_task_no_FoodKey_green_rewarded,V1,L,4,62,,0,,,,2.4
13-Jan-20,MM,3,Yuca,GoNoGo,Control,Heart,inhibition_task_no_FoodKey_green_rewarded,V1,L,4,63,,1,,,,3.7
13-Jan-20,MM,3,Yuca,GoNoGo,Control,Heart,inhibition_task_no_FoodKey_green_rewarded,V1,L,4,64,,0,,,,5
13-Jan-20,MM,3,Yuca,GoNoGo,Control,Heart,inhibition_task_no_FoodKey_green_rewarded,V1,L,4,65,,1,,,,3.9
13-Jan-20,MM,3,Yuca,GoNoGo,Control,Heart,inhibition_task_no_FoodKey_green_rewarded,V1,L,4,66,,0,,,,9.7
13-Jan-20,MM,3,Yuca,GoNoGo,Control,Heart,inhibition_task_no_FoodKey_green_rewarded,V1,L,4,67,,1,,,,4
13-Jan-20,MM,3,Yuca,GoNoGo,Control,Heart,inhibition_task_no_FoodKey_green_rewarded,V1,L,4,68,,0,,,,5.5
13-Jan-20,MM,3,Yuca,GoNoGo,Control,Heart,inhibition_task_no_FoodKey_green_rewarded,V1,L,4,69,,0,,,,9.9
13-Jan-20,MM,3,Yuca,GoNoGo,Control,Heart,inhibition_task_no_FoodKey_green_rewarded,V1,L,4,70,,1,5/10 correct,,,9.1
13-Jan-20,MM,3,Yuca,GoNoGo,Control,Heart,inhibition_task_no_FoodKey_green_rewarded,V1,L,4,71,,2,,,,NA
13-Jan-20,MM,3,Yuca,GoNoGo,Control,Heart,inhibition_task_no_FoodKey_green_rewarded,V1,L,4,72,,2,,,,NA
13-Jan-20,MM,3,Yuca,GoNoGo,Control,Heart,inhibition_task_no_FoodKey_green_rewarded,V1,L,4,73,10:29,-1,,,,NA
13-Jan-20,MM,3,Yuca,GoNoGo,Control,Heart,inhibition_task_no_FoodKey_green_rewarded,V1,L,4,73,,2,,,,NA
13-Jan-20,MM,3,Yuca,GoNoGo,Control,Heart,inhibition_task_no_FoodKey_green_rewarded,V1,L,4,74,10:30,-1,,,,NA
13-Jan-20,MM,3,Yuca,GoNoGo,Control,Heart,inhibition_task_no_FoodKey_green_rewarded,V1,L,4,74,,1,,,,7.1
13-Jan-20,MM,3,Yuca,GoNoGo,Control,Heart,inhibition_task_no_FoodKey_green_rewarded,V2,L,5,75,11:55,1,,,TeamViewer is not working (when I click on my Mac screen I get a big blue cursor that says maggie. followed by letters and numbers - does not do anything though); went into aviary to manually move to next trial (she did not get the hopper raised for pecking the heart),NA
13-Jan-20,MM,3,Yuca,GoNoGo,Control,Heart,inhibition_task_no_FoodKey_green_rewarded,V2,L,5,76,,2,,,"TeamViewer not responding, manual change to next trial",NA
13-Jan-20,MM,3,Yuca,GoNoGo,Control,Heart,inhibition_task_no_FoodKey_green_rewarded,V2,L,5,77,,2,,,"TeamViewer not responding, manual change to next trial",NA
13-Jan-20,MM,3,Yuca,GoNoGo,Control,Heart,inhibition_task_no_FoodKey_green_rewarded,V2,L,5,78,,-1,,,"TeamViewer not responding, manual change to next trial; I stopped the session to disconnect and reconnect to TeamViewer",?
13-Jan-20,MM,3,Yuca,GoNoGo,Control,Heart,inhibition_task_no_FoodKey_green_rewarded,V2,L,5B,78,12:01,-1,,,"This session is called 5B because it was a part of session 5 but I had to stop the session to disconnect and reconnect TeamViewer because it was not working. The video was not stopped and so there is only 1 continuous video for session 5, but there is a second psychopy output file labelled 5b. ",NA
13-Jan-20,MM,3,Yuca,GoNoGo,Control,Heart,inhibition_task_no_FoodKey_green_rewarded,V2,L,5B,78,,2,,,,NA
13-Jan-20,MM,3,Yuca,GoNoGo,Control,Heart,inhibition_task_no_FoodKey_green_rewarded,V2,L,5B,79,,2,,,,NA
13-Jan-20,MM,3,Yuca,GoNoGo,Control,Heart,inhibition_task_no_FoodKey_green_rewarded,V2,L,5B,80,,-1,,,,NA
13-Jan-20,MM,3,Yuca,GoNoGo,Control,Heart,inhibition_task_no_FoodKey_green_rewarded,V2,L,5B,80,12:05,2,10/10 correct,,,NA
13-Jan-20,MM,3,Yuca,GoNoGo,Control,Heart,inhibition_task_no_FoodKey_green_rewarded,V2,L,5B,81,,-1,,,,NA
13-Jan-20,MM,3,Yuca,GoNoGo,Control,Heart,inhibition_task_no_FoodKey_green_rewarded,V2,L,5B,81,,-1,,,,NA
13-Jan-20,MM,3,Yuca,GoNoGo,Control,Heart,inhibition_task_no_FoodKey_green_rewarded,V2,L,5B,81,,2,,,,NA
13-Jan-20,MM,3,Yuca,GoNoGo,Control,Heart,inhibition_task_no_FoodKey_green_rewarded,V2,L,5B,82,,1,,,,6.3
13-Jan-20,MM,3,Yuca,GoNoGo,Control,Heart,inhibition_task_no_FoodKey_green_rewarded,V2,L,5B,83,,2,,,,NA
13-Jan-20,MM,3,Yuca,GoNoGo,Control,Heart,inhibition_task_no_FoodKey_green_rewarded,V2,L,5B,84,,2,,,,NA
13-Jan-20,MM,3,Yuca,GoNoGo,Control,Heart,inhibition_task_no_FoodKey_green_rewarded,V2,L,5B,85,,1,,,,1.7
13-Jan-20,MM,3,Yuca,GoNoGo,Control,Heart,inhibition_task_no_FoodKey_green_rewarded,V2,L,5B,86,,2,,,,9.3
13-Jan-20,MM,3,Yuca,GoNoGo,Control,Heart,inhibition_task_no_FoodKey_green_rewarded,V2,L,5B,87,,1,,,,9
13-Jan-20,MM,3,Yuca,GoNoGo,Control,Heart,inhibition_task_no_FoodKey_green_rewarded,V2,L,5B,88,,-1,,,"She pecked the screen prior to the symbol being displayed but made contact as the symbol came up - so I gave her -1 because she wasn't pecking the symbol, but it registered on the touchscreen",0.3
13-Jan-20,MM,3,Yuca,GoNoGo,Control,Heart,inhibition_task_no_FoodKey_green_rewarded,V2,L,5B,88,,-1,,,,NA
13-Jan-20,MM,3,Yuca,GoNoGo,Control,Heart,inhibition_task_no_FoodKey_green_rewarded,V2,L,5B,88,,1,,,,4.8
13-Jan-20,MM,3,Yuca,GoNoGo,Control,Heart,inhibition_task_no_FoodKey_green_rewarded,V2,L,5B,89,,0,,,,4.5
13-Jan-20,MM,3,Yuca,GoNoGo,Control,Heart,inhibition_task_no_FoodKey_green_rewarded,V2,L,5B,90,,1,9/10 correct,,,5.4
13-Jan-20,MM,3,Yuca,GoNoGo,Control,Heart,inhibition_task_no_FoodKey_green_rewarded,V2,L,5B,91,,2,,Returned 12:16,,NA
14-Jan-20,MM,3,Yuca,GoNoGo,Control,Heart,inhibition_task_no_FoodKey_green_rewarded,V1,L,6,92,14:47,-1,,Removed 12:15,"I misunderstood because I had partially filled in this line from yesterday, so I did V1 instead of V3 of the program; TeamViewer was not quick to respond during this session so the symbol did not immediately disappear when I pressed it and the next trial did not start on my command, but after a delay.",NA
14-Jan-20,MM,3,Yuca,GoNoGo,Control,Heart,inhibition_task_no_FoodKey_green_rewarded,V1,L,6,92,,2,,,,NA
14-Jan-20,MM,3,Yuca,GoNoGo,Control,Heart,inhibition_task_no_FoodKey_green_rewarded,V1,L,6,93,,2,,,,NA
14-Jan-20,MM,3,Yuca,GoNoGo,Control,Heart,inhibition_task_no_FoodKey_green_rewarded,V1,L,6,94,,0,,,,NA
14-Jan-20,MM,3,Yuca,GoNoGo,Control,Heart,inhibition_task_no_FoodKey_green_rewarded,V1,L,6,95,,0,,,,6.3
